variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"log_lik[31,5]",-0.570652742125,-0.5734735,0.07280923421425323,0.07051171470000005,-0.6850294499999999,-0.44692140000000025,1.0005828463049438,9702.620105040469,6641.740759882368
"log_lik[32,5]",-0.61588012025,-0.616457,0.06666834421390011,0.062407823099999926,-0.7242558,-0.5036543499999999,1.0002946874140193,7001.927715996364,6575.829661743288
"log_lik[33,5]",-0.570652742125,-0.5734735,0.07280923421425323,0.07051171470000005,-0.6850294499999999,-0.44692140000000025,1.0005828463049438,9702.620105040469,6641.740759882368
"log_lik[34,5]",-0.45899881175,-0.459146,0.06048202520600802,0.05972357580000002,-0.5564205000000001,-0.35896985000000003,1.0006090163572217,8532.94657540755,6231.897141877103
"log_lik[35,5]",-0.3258096475,-0.3242005,0.06533242503388799,0.06418916699999999,-0.4374814,-0.22146045000000006,1.0004149951853918,8928.166318131245,6129.356091305223
"log_lik[36,5]",-0.782712790125,-0.776211,0.0807136784303785,0.07283939669999999,-0.92714495,-0.6629774,1.0002947129529303,7001.9341265052735,6575.8296617432925
"log_lik[37,5]",-0.485144393375,-0.479867,0.07060697272701075,0.06425810789999996,-0.6090604000000001,-0.3780055,1.0001979533176037,6288.688037666971,6233.528049451299
"log_lik[38,5]",-0.3191620405,-0.3188965,0.06337522712480406,0.0628385184,-0.42484559999999993,-0.21817240000000004,1.0002974547255665,9364.473304174804,6260.842776280292
"log_lik[39,5]",-0.966326417625,-0.9646035,0.11234873485974614,0.1049035869,-1.155903,-0.7849595,1.0001979687552505,6288.663358304555,6233.528049451299
"log_lik[40,5]",-0.831096094,-0.8162895,0.13961975350951839,0.11716098239999997,-1.0956945,-0.6306365500000002,1.000602054657704,6912.456926356176,6103.377055829685
"log_lik[41,5]",-0.419599599375,-0.420191,0.08350461828998049,0.08041770659999997,-0.5537354,-0.2822527,1.0006584852119351,10804.537722666026,6274.411552053438
"log_lik[42,5]",-0.64773887225,-0.6381875,0.0723323331120987,0.06499940789999996,-0.7798994499999999,-0.5454050500000001,1.0000327192350347,7317.459891471659,6278.6031049087605
"log_lik[43,5]",-0.468834692,-0.4670445,0.06722398188359138,0.06492972569999998,-0.5824926,-0.36035800000000007,1.000174244022355,8012.203856123196,6706.829833669287
"log_lik[44,5]",-0.3258096475,-0.3242005,0.06533242503388799,0.06418916699999999,-0.4374814,-0.22146045000000006,1.0004149951853918,8928.166318131245,6129.356091305223
"log_lik[45,5]",-0.44162035,-0.44219699999999995,0.060817517761596336,0.061058657099999934,-0.5408644499999999,-0.3416173000000002,0.999962706584146,9884.184784528812,5939.655445004229
"log_lik[46,5]",-0.80351534575,-0.8001135,0.10046731635705441,0.09075365249999992,-0.97895475,-0.6438491500000001,1.0007438657174899,6403.342169330902,6250.704257047712
"log_lik[47,5]",-0.467191147,-0.4613655,0.07238259097731281,0.06748128030000002,-0.5942408499999999,-0.3566547500000001,1.0007185351977577,6086.138789852854,5886.928729413917
"log_lik[48,5]",-1.317668510625,-1.2981,0.1757174146805344,0.16746708299999988,-1.6295709999999999,-1.060939,1.0003839010507936,9364.38501186116,6260.842776280292
